"Subject","Group","Condition","VideoTrial","VideoName","PathPrime","MannerPrime","PathPrimeV","MannerPrimeV","Target_Ground","Target_Object","Target"
"55","L2","Manner",26,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi rueda una rueda por el bosque"
"55","L2","Manner",27,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi tira de un coche de juguetes por el tejado"
"55","L2","Manner",28,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi arrastra un cajón por la colina"
"55","L2","Manner",29,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi empuja un flotero [=flotador] por el tejado"
"55","L2","Manner",30,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi tira de un carrito de bebé por el camino"
"55","L2","Manner",31,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi arrastra una silla por la cueva"
"55","L2","Manner",32,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi empuja una cesta por el camino"
"56","L2","Control",1,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi ha bajado el juguete de niños que es una bala hinchada de la cuesta"
"56","L2","Control",2,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi ha entrado el carro de las compras en la casa"
"56","L2","Control",3,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi ha subido el saco de una cuesta de arena al lado del mar"
"56","L2","Control",4,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi ha bajado una maleta de una cuesta con nieve"
"56","L2","Control",5,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi ha entrado una silla en la cueva"
"56","L2","Control",6,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi ha subido un paquete en el techo de una casa"
"56","L2","Control",7,"tre_cadgro","El chiquillo entra en un jardín con un patinete.","El chiquillo tira de un patinete por un jardín.","entra en","tira de","cave","shopping_trolley","Popi ha entrado con el carro de compras en la cueva"
"56","L2","Control",8,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi ha subido en una cuesta al lado del mar con un flotador"
"56","L2","Control",9,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi ha cruzado la carretera con un carro de niños"
"56","L2","Control",10,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi ha bajado una pelota hinch(able) de una cuesta abajo"
"56","L2","Control",11,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi ha subido un juguete que es un coche de niños a una cuesta al lado del mar"
"56","L2","Control",12,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi ha cruzado la carretera con una rueda"
"56","L2","Control",13,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi ha bajado con una maleta de una cuesta"
"56","L2","Control",14,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi ha subido con un juguete a un techo de una casa"
"56","L2","Control",15,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi ha entrado en la casa con una rueda"
"56","L2","Control",16,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi ha bajado una cuesta con un cacharro"
"56","L2","Control",17,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi ha entrado en la casa con una mesa"
"56","L2","Control",18,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi ha subido del techo de una casa con un flotador"
"56","L2","Control",19,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","Popi ha cruzado un [=una] carretera con un caballo que es un juguete de los niños"
"56","L2","Control",20,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi ha entrado en la cueva con una mesa"
"56","L2","Control",21,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi ha bajado en una cuesta con un box"
"56","L2","Control",22,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi ha cruzado la calle con una <cenesta lleno> [=canasta llena] de manzanas"
"56","L2","Control",23,"tgm_sactoi","El explorador sube un desnivel con un trineo.","El explorador arrastra un trineo por un desnivel.","sube","arrastra","roof","sack","Popi ha subido el techo de una casa con un saco"
"56","L2","Control",24,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi ha cruzado la carretera con el cacharro de niños"
"56","L2","Control",25,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi ha entrado en la casa con una silla"
"56","L2","Control",26,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi ha cruzado la carretera con la cesta lleno [=llena] de manzanas"
"56","L2","Control",27,"trd_bronei","El muchacho baja un cerro con una moto.","El muchacho tira de una moto por un cerro.","baja","tira de","snowyhill","wheelbarrow","Popi ha bajado la cuesta de nieve con un cacharro"
"56","L2","Control",28,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","Popi ha subido la cuesta de arena con un paquete"
"56","L2","Control",29,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi ha cruzado la calle con el caballo que es un juguete de niños"
"56","L2","Control",30,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi ha entrado en la cueva con una rueda"
"56","L2","Control",31,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi ha bajado una cuesta de nieve con un box"
"56","L2","Control",32,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi ha subido un techo de una casa con un paquete"
"57","L2","Path",1,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","el Popi ha movido una rueda en un bosque"
"57","L2","Path",2,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","el Popi baja una caja negra en una cuerda en una colina"
"57","L2","Path",3,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","el Popi sube un paquete en un tejado en las montañas"
"57","L2","Path",4,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","el Popi cruza una calle con <una carretera> [=un carrito]"
"57","L2","Path",5,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","el Popi entra en una cueva con una rueda"
"57","L2","Path",6,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","el Popi cruza una calle con un cesto de manzanas"
"57","L2","Path",7,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","el Popi entra en una puerta con una rueda"
"57","L2","Path",8,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","el Popi baja en una colina con una maleta"
"57","L2","Path",9,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","el Popi sube en una colina de arena con un flotador"
"57","L2","Path",10,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","el Popi entra en una cueva con una mesa"
"57","L2","Path",11,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","el Popi sube un tejado con un flotador"
"57","L2","Path",12,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","el Popi baja una colina con un no sé"
"57","L2","Path",13,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","el Popi sube una colina de arena con un paquete"
"57","L2","Path",14,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","el Popi cruza una calle con un caballo"
"57","L2","Path",15,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","el Popi sube una casa con un coche"
"57","L2","Path",16,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","el Popi entra en una cueva con una silla"
"57","L2","Path",17,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","el Popi sube una colina de arena con un coche para niños"
"57","L2","Path",18,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","el Popi baja una colina de nieve con una maleta"
"57","L2","Path",19,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","el Popi cruza una calle con un caballo de madera"
