"Subject","Group","Condition","VideoTrial","VideoName","Target","Path","Manner","P_anyw","P_V","P_adj","M_anyw","M_V","M_adj"
"NS_150","NS","Manner",22,"tgt_cherue","Popi cruza la calle arrastrando un caballito de juguete","V","Adjunct",1,1,0,1,0,1
"NS_150","NS","Manner",23,"tre_cadmai","Popi lleva un carrito hacia dentro una casa","Adjunct","No Manner",1,0,1,0,0,0
"NS_150","NS","Manner",24,"prm_boutoi","Popi rueda un flotator por encima de un tejado","No Path","V",0,0,0,1,1,0
"NS_150","NS","Manner",25,"trt_pourou","Popi cruza la carretera con un carrito ","V","No Manner",1,1,0,0,0,0
"NS_150","NS","Manner",26,"prd_balnei","Popi lleva una pelota colina abajo","Adjunct","No Manner",1,0,1,0,0,0
"NS_150","NS","Manner",27,"pgm_paqdun","Popi empuja un regalo por la arena","No Path","V",0,0,0,1,1,0
"NS_150","NS","Manner",28,"trd_brocol","Popi lleva un carrito ladera abajo","Adjunct","No Manner",1,0,1,0,0,0
"NS_150","NS","Manner",29,"pge_tabgro","Popi lleva una mesa adentro de una cueva","Adjunct","No Manner",1,0,1,0,0,0
"NS_150","NS","Manner",30,"prt_rourue","Popi lleva una rueda de un lado a otro de la calle","Adjunct","No Manner",1,0,1,0,0,0
"NS_150","NS","Manner",31,"pgd_valcol","Popi arrastra una maleta por el campo","No Path","V",0,0,0,1,1,0
"NS_150","NS","Manner",32,"prt_rourou","Popi cruza la carretera con una rueda","V","No Manner",1,1,0,0,0,0
"NS_151","NS","Control",1,"tgm_sacdun","Popi arrastra un saco por la playa","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",2,"pge_tabmai","Popi empuja una mesa de madera","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",3,"tgm_sactoi","Popi lleva consigo una bolsa","No Path","No Manner",0,0,0,0,0,0
"NS_151","NS","Control",4,"pge_tabgro","Popi arrastra consigo la mesa en otro lugar","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",5,"tgd_malcol","Popi mueve arrastrando una caja","No Path","Adjunct",0,0,0,1,0,1
"NS_151","NS","Control",6,"prt_rourou","Popi mueve una rueda","No Path","No Manner",0,0,0,0,0,0
"NS_151","NS","Control",7,"tre_cadgro","Popi arrastra un carrito de la compra","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",8,"pgm_paqtoi","Popi arrastra un regalo muy grande por encima de la casa","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",9,"tgt_cherou","Popi arrastra un juguete de un caballito","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",10,"pre_pnemai","Popi empuja o mueve una rueda","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",11,"pgt_panrou","Popi arrastra un cesto de frutas","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",12,"prm_boutoi","Popi sube un flotador","V","No Manner",1,1,0,0,0,0
"NS_151","NS","Control",13,"pgd_valcol","Popi arrastra colina abajo una maleta","Adjunct","V",1,0,1,1,1,0
"NS_151","NS","Control",14,"trt_pourue","Popi tira de un carrito de bebé","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",15,"tge_chagro","Popi arrastra una silla","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",16,"prt_rourue","Popi arrastra la rueda de antes","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",17,"tre_cadmai","Popi se introduce con el carrito de la compra dentro de un garaje","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_151","NS","Control",18,"pgd_valnei","Popi persiste arrastrando la maleta","No Path","Adjunct",0,0,0,1,0,1
"NS_151","NS","Control",19,"pre_pnegro","Popi arrastra una rueda de camión ","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",20,"trd_bronei","Popi va colina abajo con una carretilla","Adjunct","No Manner",1,0,1,0,0,0
"NS_151","NS","Control",21,"prm_boudun","Popi asciende con el flotador","V","No Manner",1,1,0,0,0,0
"NS_151","NS","Control",22,"pgt_panrue","Popi mueve la cesta de frutas hacia la izquierda","No Path","No Manner",0,0,0,0,0,0
"NS_151","NS","Control",23,"tgd_malnei","Popi desciende arrastrando la caja","V","Adjunct",1,1,0,1,0,1
"NS_151","NS","Control",24,"pgm_paqdun","Popi empuja el regalo por colina arriba","Adjunct","V",1,0,1,1,1,0
"NS_151","NS","Control",25,"trt_pourou","Popi tira del carrito","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",26,"prd_balnei","Popi empuja un gran balón","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",27,"trm_voidun","Popi arrastra consigo un coche de juguete","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",28,"tge_chamai","Popi arrastra una silla","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",29,"trm_voitoi","Popi empuja consigo un coche de juguete","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",30,"tgt_cherue","Popi arrastra un caballito de juguete","No Path","V",0,0,0,1,1,0
"NS_151","NS","Control",31,"trd_brocol","Popi desciende arrastrando una carretilla","V","Adjunct",1,1,0,1,0,1
"NS_151","NS","Control",32,"pgt_panrou","Popi empuja el cesto de frutas","No Path","V",0,0,0,1,1,0
"NS_152","NS","Control",1,"trt_pourue","Popi está arrastrando un carrito","No Path","V",0,0,0,1,1,0
"NS_152","NS","Control",2,"tge_chagro","Popi está arrastrando una silla","No Path","V",0,0,0,1,1,0
"NS_152","NS","Control",3,"prd_balnei","Popi está arrastrando un balón por la nieve","No Path","V",0,0,0,1,1,0
"NS_152","NS","Control",4,"tgt_cherou","Popi está arrastrando un caballito de madera a través de una carretera ","Adjunct","V",1,0,1,1,1,0
"NS_152","NS","Control",5,"tre_cadmai","Popi está arrastrando un carrito de la compra y se mete por una puerta","V","V",1,1,0,1,1,0
"NS_152","NS","Control",6,"tgd_malnei","Popi arrastra un baúl por una montaña nevada","No Path","V",0,0,0,1,1,0
"NS_152","NS","Control",7,"pgm_paqdun","Popi sube un regalo por una montaña","V","No Manner",1,1,0,0,0,0
"NS_152","NS","Control",8,"pre_pnegro","Popi arrastra una rueda y se mete en una cueva","V","V",1,1,0,1,1,0
"NS_152","NS","Control",9,"tgd_malcol","Popi baja una colina con un baúl","V","No Manner",1,1,0,0,0,0
"NS_152","NS","Control",10,"pgt_panrue","Popi arrastra una cesta con frutas por una carretera","No Path","V",0,0,0,1,1,0
"NS_152","NS","Control",11,"trm_voitoi","Popi sube el tejado de una casa arrastrando un coche","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",12,"pgt_panrou","Popi arrastra un cesto de frutas y pasa una carretera","No Path","V",0,0,0,1,1,0
"NS_152","NS","Control",13,"trd_bronei","Popi baja una montaña arrastrando una carretilla","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",14,"tgm_sactoi","Popi sube un tejado arrastrando un saco","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",15,"prt_rourou","Popi arrastra una rueda pasando por una carretera","No Path","V",0,0,0,1,1,0
"NS_152","NS","Control",16,"tre_cadgro","Popi lleva un carrito verde y entra en una cueva","V","No Manner",1,1,0,0,0,0
"NS_152","NS","Control",17,"pgd_valcol","Popi baja por una montaña arrastrando una maleta","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",18,"trt_pourou","Popi cruzó una carretera llevando un carro","V","No Manner",1,1,0,0,0,0
"NS_152","NS","Control",19,"pge_tabgro","Popi arrastra una mesa y se mete en una cueva","V","V",1,1,0,1,1,0
"NS_152","NS","Control",20,"prm_boudun","Popi sube una montaña arrastrando un flotador","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",21,"trd_brocol","Popi baja una montaña arrastrando una carretilla","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",22,"tgm_sacdun","Popi sube una montaña arrastrando un saco","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",23,"prt_rourue","Popi pasa por una carretera arrastrando una rueda","No Path","Adjunct",0,0,0,1,0,1
"NS_152","NS","Control",24,"pgm_paqtoi","Popi sube un tejado arrastrando un regalo","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",25,"tge_chamai","Popi se mete en una casa arrastrando una silla","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",26,"pgd_valnei","Popi baja una montaña nevada arrastrando una maleta","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",27,"pre_pnemai","Popi se mete por una puerta arrastrando una rueda","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",28,"tgt_cherue","Popi cruza una carretera arrastrando un caballito de madera","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",29,"trm_voidun","Popi sube una montaña arrastrando un cochecito","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",30,"pge_tabmai","Popi arrastra una mesa y se mete por una puerta","V","V",1,1,0,1,1,0
"NS_152","NS","Control",31,"prd_balcol","Popi baja una colina arrastrando una pelota","V","Adjunct",1,1,0,1,0,1
"NS_152","NS","Control",32,"pgm_paqtoi","Popi sube un tejado arrastrando un regalo","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",1,"prd_balcol","Popi ha estado empujando una bola y bajando [ha estado bajando] la cuesta","V","V",1,1,0,1,1,0
"NS_153","NS","Control",2,"trm_voidun","Popi ha estado subiendo la cuesta de arena con un coche","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",3,"prt_rourou","Popi ha cruzado el río con una rueda","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",4,"tre_cadgro","Popi va con su carro de la compra y ha pasado la cueva","No Path","No Manner",0,0,0,0,0,0
"NS_153","NS","Control",5,"tgd_malnei","Popi ha bajado la nieve a cuestas con una caja","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",6,"pge_tabgro","Popi va empujando una mesa y ha entrado con ella por la cueva","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",7,"prt_rourue","Popi ha cruzado la calle con la rueda","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",8,"pgd_valnei","Popi ha bajado la nieve arrastrando una maleta grande","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",9,"trt_pourue","Popi ha cruzado la calle con un coche de bebé","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",10,"tgm_sacdun","Popi ha subido la duna con un saco grande","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",11,"pgt_panrue","Popi ha cruzado la calle empujando una caja con manzanas","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",12,"tgm_sactoi","Popi ha subido hasta el tejado a cuestas con un saco","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",13,"prd_balnei","Popi ha bajado en la nieve con una pelota grande de colores morado verde y amarillo ","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",14,"tgt_cherue","Popi ha cruzado la calle con un caballo de juguete de color marrón verde y rojo","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",15,"pgm_paqdun","Popi ha subido la duna a cuestas de un regalo con un lazo amarillo y la caja morada","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",16,"trt_pourou","Popi ha cruzado el río hasta la izquierda con el carrito de bebé de color morado","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",17,"tgd_malcol","Popi ha bajado la cuesta del campo con un cofre grande","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",18,"prm_boutoi","Popi ha subido al tejado de la casa en el campo con un flotador naranja","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",19,"tre_cadmai","Popi ha entrado a la casa con el carro de la compra que tiene el color verde","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",20,"pgt_panrou","Popi ha cruzado el río mientras arrastraba la caja con muchas manzanas","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",21,"pre_pnegro","Popi ha entrado en la cueva arrastrando una rueda de un coche","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",22,"trd_bronei","Popi ha bajado la nieve a cuestas con una carretilla de color amarillo","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",23,"pgm_paqtoi","Popi ha subido al tejado de la casa a cuestas con la caja de regalo con el lazo amarillo","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",24,"tge_chamai","Popi entra en la casa mientras arrastraba una silla de plástico del color verde","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",25,"prm_boudun","Popi ha subido la duna con un flotador naranja con delfines","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",26,"pgd_valcol","Popi bajaba el campo acompañado de una maleta grande de color azul oscuro","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",27,"tgt_cherou","Popi ha cruzado el río junto al caballito de juguete","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",28,"pge_tabmai","Popi entraba en la casa para meter la mesa de madero","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_153","NS","Control",29,"trm_voitoi","Popi ha subido al tejado a cuestas con el cochecito de juguete","V","Adjunct",1,1,0,1,0,1
"NS_153","NS","Control",30,"tge_chagro","Popi ha entrado en la cueva con la silla de plástico de color verde","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",31,"trd_brocol","Popi ha bajado la cuesta del campo con una carretilla de color amarillo","V","No Manner",1,1,0,0,0,0
"NS_153","NS","Control",32,"pgm_paqtoi","Popi ha subido al tejado de la casa con el regalo ","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",1,"trm_voidun","Popi empujando un coche de juguete por una duna de arena en el mar","No Path","Adjunct",0,0,0,1,0,1
"NS_154","NS","Control",2,"pge_tabmai","Popi empuja una mesa hacia una casa ","No Path","V",0,0,0,1,1,0
"NS_154","NS","Control",3,"trm_voitoi","Popi empuja el coche por un tejado de una casa en la montaña","No Path","V",0,0,0,1,1,0
"NS_154","NS","Control",4,"prt_rourue","Popi empuja por una calle el rodamiento de un antiguo carruaje","No Path","V",0,0,0,1,1,0
"NS_154","NS","Control",5,"tge_chamai","Popi empuja una silla hacia las puertas de una casa","No Path","V",0,0,0,1,1,0
"NS_154","NS","Control",6,"trd_brocol","Popi baja una carretilla por una ladera","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",7,"pge_tabgro","Popi empujó una mesa hacia una cueva","No Path","V",0,0,0,1,1,0
"NS_154","NS","Control",8,"tgd_malcol","Popi baja un baúl por una ladera","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",9,"trt_pourou","Popi cruza una carretera con un carrito de bebé","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",10,"tge_chagro","Popi arrastra una silla hacia dentro en una cueva","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",11,"pgd_valcol","Popi empuja una maleta bajando una ladera","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",12,"prm_boudun","Popi está subiendo por la arena de la playa un flotador","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",13,"tre_cadgro","Popi lleva un carrito de compra y entra en una cueva ","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",14,"pgt_panrue","Popi arrastra una cesta grande de manzanas cruzando la carretera","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",15,"pre_pnemai","Popi empuja un neumático y lo mete en una casa","V","V",1,1,0,1,1,0
"NS_154","NS","Control",16,"pgt_panrou","Popi arrastra un saco de manzanas entre medias de una carretera que tiene agua","No Path","V",0,0,0,1,1,0
"NS_154","NS","Control",17,"prd_balnei","Popi empujó una pelota de plástico hacia abajo de una ladera","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",18,"tgt_cherue","Popi arrastra un juguete de caballo hacia la derecha cruzando la carretera","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",19,"prd_balcol","Popi empuja una pelota bajando la ladera","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",20,"pgm_paqdun","Popi está subiendo un regalo empujándolo hacia la parte superior de una ladera en la playa","V+Adjunct","Adjunct",1,1,1,1,0,1
"NS_154","NS","Control",21,"tgd_malnei","Popi arrastra un baúl hacia abajo una ladera de la nieve","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",22,"trt_pourue","Popi arrastra un carrito de bebé cruzando la carretera","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",23,"pgm_paqtoi","Popi sube por la izquierda de un regalo por el tejado de la casa","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",24,"tre_cadmai","Popi entra en un establo junto con un carro de la compra","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",25,"tgm_sactoi","Popi arrastra sobre el tejado de una casa un saco","No Path","V",0,0,0,1,1,0
"NS_154","NS","Control",26,"prt_rourou","Popi lleva consigo un rodamiento de un antiguo carruaje sobre una carretera","No Path","No Manner",0,0,0,0,0,0
"NS_154","NS","Control",27,"trd_bronei","Popi está en la nieve bajando una carretilla por una ladera o una montaña pequeña","Adjunct","No Manner",1,0,1,0,0,0
"NS_154","NS","Control",28,"prm_boutoi","Popi está subiendo sobre un tejado de una casa un flotatdor en un XXXX ","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",29,"pgd_valnei","Popi está en la nieve bajando una maleta ","Adjunct","No Manner",1,0,1,0,0,0
"NS_154","NS","Control",30,"pre_pnegro","Popi está empujando un neumático para introducirlo en el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_154","NS","Control",31,"tgm_sacdun","Popi está subiendo una duna de la playa un saco de arena","V","No Manner",1,1,0,0,0,0
"NS_154","NS","Control",32,"pge_tabgro","Popi está introduciendo una mesa hacia dentro de una cueva","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_155","NS","Control",1,"tgt_cherou","Popi pasa por medio de un camino tirando de un caballo de madera ","No Path","Adjunct",0,0,0,1,0,1
"NS_155","NS","Control",2,"pre_pnemai","Popi mete una rueda gigante dentro de una casa","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_155","NS","Control",3,"pgd_valcol","Popi desliza sobre una montaña una maleta","No Path","V",0,0,0,1,1,0
"NS_155","NS","Control",4,"tgm_sacdun","Popi sube una bolsa sobre una montaña de arena","V","No Manner",1,1,0,0,0,0
"NS_155","NS","Control",5,"prd_balnei","Popi rueda un balón de playa en una montaña con nieve","No Path","V",0,0,0,1,1,0
"NS_155","NS","Control",6,"trm_voitoi","Popi sube sobre un tejado de una casa tiene un coche de juguete","V","No Manner",1,1,0,0,0,0
"NS_155","NS","Control",7,"prd_balcol","Popi rueda el balón de playa sobre una montaña","No Path","V",0,0,0,1,1,0
"NS_155","NS","Control",8,"tge_chamai","Popi mete una silla de plástico dentro de una casa","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_155","NS","Control",9,"pgm_paqdun","Popi sube un regalo en una montaña de arena","V","No Manner",1,1,0,0,0,0
"NS_155","NS","Control",10,"tge_chagro","Popi mete la silla de plástico dentro de una cueva","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_155","NS","Control",11,"trt_pourou","Popi arrastra un carrito de bebé cruzando una carretera","Adjunct","V",1,0,1,1,1,0
"NS_155","NS","Control",12,"pge_tabgro","Popi mete una mesa de madera dentro de la cueva","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_155","NS","Control",13,"tgt_cherue","Popi arrastra un caballo de madera de un lado de la cerra al otro","Adjunct","V",1,0,1,1,1,0
"NS_155","NS","Control",14,"prm_boudun","Popi sube una montaña de arena con un flotador de delfines","V","No Manner",1,1,0,0,0,0
"NS_155","NS","Control",15,"trd_brocol","Popi baja una carretilla de una colina","V","No Manner",1,1,0,0,0,0
"NS_155","NS","Control",16,"prm_boutoi","Popi sube el tejado de una casa arrastrando un flotador","V","Adjunct",1,1,0,1,0,1
"NS_155","NS","Control",17,"pge_tabmai","Popi mete la mesa de madera dentro de la casa","V+Adjunct","No Manner",1,1,1,0,0,0
