"Subject","Group","Condition","VideoTrial","VideoName","Match","VocabEntry","Baseform","SemComp","Meaning","SyntCateg","SyntForm"
"NS_162","NS","Path",3,"tre_cadgro","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_162","NS","Path",4,"prt_rourou","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_162","NS","Path",5,"tge_chagro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_162","NS","Path",5,"tge_chagro","tirando","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",6,"pgd_valcol","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_162","NS","Path",6,"pgd_valcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_162","NS","Path",7,"prm_boutoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_162","NS","Path",8,"trt_pourue","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_162","NS","Path",9,"pge_tabgro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_162","NS","Path",10,"prd_balnei","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_162","NS","Path",10,"prd_balnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_162","NS","Path",11,"trm_voidun","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_162","NS","Path",11,"trm_voidun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_162","NS","Path",12,"pgt_panrue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_162","NS","Path",13,"tge_chamai","entra a","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_162","NS","Path",13,"tge_chamai","al granero","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_162","NS","Path",13,"tge_chamai","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",14,"pgt_panrou","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_162","NS","Path",15,"trd_brocol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_162","NS","Path",16,"pre_pnemai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_162","NS","Path",17,"pgm_paqdun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_162","NS","Path",17,"pgm_paqdun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_162","NS","Path",18,"tgt_cherou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_162","NS","Path",19,"pgm_paqtoi","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_162","NS","Path",20,"tgd_malcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_162","NS","Path",20,"tgd_malcol","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",21,"prm_boudun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_162","NS","Path",21,"prm_boudun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_162","NS","Path",22,"trt_pourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_162","NS","Path",22,"trt_pourou","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",23,"pre_pnegro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_162","NS","Path",23,"pre_pnegro","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_162","NS","Path",24,"tgm_sacdun","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_162","NS","Path",24,"tgm_sacdun","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",25,"trd_bronei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_162","NS","Path",25,"trd_bronei","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",26,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_162","NS","Path",26,"tgm_sactoi","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",27,"pge_tabmai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_162","NS","Path",27,"pge_tabmai","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_162","NS","Path",28,"prt_rourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_162","NS","Path",28,"prt_rourue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_162","NS","Path",29,"tgd_malnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_162","NS","Path",29,"tgd_malnei","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",30,"trm_voitoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_162","NS","Path",30,"trm_voitoi","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",31,"tgt_cherue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_162","NS","Path",31,"tgt_cherue","tirando de","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"NS_162","NS","Path",32,"prd_balcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_162","NS","Path",32,"prd_balcol","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_163","NS","Path",1,"tgd_malnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",2,"trm_voitoi","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",2,"trm_voitoi","encima","encima_PP","encima","?Path","?UP","Adjunct","PP"
"NS_163","NS","Path",3,"prd_balcol","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",4,"tgt_cherue","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",5,"tre_cadgro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_163","NS","Path",6,"prd_balnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",7,"tre_cadmai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_163","NS","Path",8,"tgt_cherou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_163","NS","Path",9,"pgm_paqdun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_163","NS","Path",10,"prt_rourou","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"NS_163","NS","Path",11,"tge_chamai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",12,"prt_rourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_163","NS","Path",13,"pgd_valcol","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",13,"pgd_valcol","hacia abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"NS_163","NS","Path",14,"prm_boudun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_163","NS","Path",15,"pge_tabgro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_163","NS","Path",16,"trd_bronei","conduce","conducir_V","conducir","Other","CARRY","V","V_fin"
"NS_163","NS","Path",17,"pgm_paqtoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_163","NS","Path",18,"trt_pourue","pasea","pasear_V","pasear","Other","STROLL","V","V_fin"
"NS_163","NS","Path",19,"tgm_sacdun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",20,"trd_brocol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_163","NS","Path",21,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_163","NS","Path",21,"tgm_sactoi","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_163","NS","Path",22,"pgd_valnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",23,"pre_pnemai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_163","NS","Path",24,"trt_pourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_163","NS","Path",25,"tgd_malcol","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",26,"pgt_panrue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_163","NS","Path",27,"tge_chagro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_163","NS","Path",28,"pgt_panrou","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_163","NS","Path",29,"trm_voidun","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_163","NS","Path",29,"trm_voidun","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_163","NS","Path",30,"pge_tabmai","mete","meter_V","meter","Path","INTO","V","V_fin"
"NS_163","NS","Path",31,"prm_boutoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_163","NS","Path",32,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_164","NS","Manner",1,"pre_pnemai","está rodando","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_164","NS","Manner",1,"pre_pnemai","para guardarlo","guardar_Inf","guardar","?Path","?INTO","Adjunct","V_inf"
"NS_164","NS","Manner",2,"trd_brocol","está bajando","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_164","NS","Manner",3,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_164","NS","Manner",4,"prt_rourou","está rodando","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_164","NS","Manner",5,"tre_cadmai","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"NS_164","NS","Manner",5,"tre_cadmai","para guardarlo","guardar_Inf","guardar","?Path","?INTO","Adjunct","V_inf"
"NS_164","NS","Manner",6,"tgm_sacdun","ha subido","subir_V","subir","Path","UP","V","V_fin"
"NS_164","NS","Manner",7,"pge_tabmai","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_164","NS","Manner",7,"pge_tabmai","para guardarla","guardar_Inf","guardar","?Path","?INTO","Adjunct","V_inf"
"NS_164","NS","Manner",8,"tgd_malnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_164","NS","Manner",9,"pge_tabgro","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_164","NS","Manner",9,"pge_tabgro","a una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_164","NS","Manner",10,"trt_pourou","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"NS_164","NS","Manner",11,"prd_balnei","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_164","NS","Manner",12,"tgt_cherue","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_164","NS","Manner",13,"pgm_paqtoi","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_164","NS","Manner",14,"trt_pourue","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"NS_164","NS","Manner",14,"trt_pourue","de una acera a otra","de-una-acera-a-otra_PP","de-una-acera-a-otra","Path","ACROSS","Adjunct","PP"
"NS_164","NS","Manner",15,"pgm_paqdun","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_164","NS","Manner",16,"tgt_cherou","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"NS_164","NS","Manner",17,"pgd_valnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_164","NS","Manner",18,"tre_cadgro","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"NS_164","NS","Manner",18,"tre_cadgro","a una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_164","NS","Manner",19,"prm_boudun","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_164","NS","Manner",20,"trd_bronei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_164","NS","Manner",21,"tge_chamai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_164","NS","Manner",21,"tge_chamai","guarda","guardar_V","guardar","?Path","?INTO","V","V_fin"
"NS_164","NS","Manner",22,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_164","NS","Manner",23,"prm_boutoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_164","NS","Manner",24,"tgd_malcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_164","NS","Manner",25,"pgt_panrou","empujó","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_164","NS","Manner",26,"pre_pnegro","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_164","NS","Manner",26,"pre_pnegro","hacia la cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_164","NS","Manner",27,"pgt_panrue","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_164","NS","Manner",27,"pgt_panrue","de una acera a otra","de-una-acera-a-otra_PP","de-una-acera-a-otra","Path","ACROSS","Adjunct","PP"
"NS_164","NS","Manner",28,"tge_chagro","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_164","NS","Manner",28,"tge_chagro","hacia la cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_164","NS","Manner",29,"prt_rourue","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_164","NS","Manner",29,"prt_rourue","de una acera a otra","de-una-acera-a-otra_PP","de-una-acera-a-otra","Path","ACROSS","Adjunct","PP"
"NS_164","NS","Manner",30,"trm_voidun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_164","NS","Manner",31,"prd_balcol","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_164","NS","Manner",32,"pgm_paqtoi","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_165","NS","Manner",1,"prm_boutoi","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_165","NS","Manner",1,"prm_boutoi","por encima","encima_PP","encima","?Path","?UP","Adjunct","PP"
"NS_165","NS","Manner",2,"tge_chagro","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",2,"tge_chagro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_165","NS","Manner",3,"prt_rourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_165","NS","Manner",3,"prt_rourou","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"NS_165","NS","Manner",4,"tgd_malnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",5,"pge_tabmai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",5,"pge_tabmai","mete","meter_V","meter","Path","INTO","V","V_fin"
"NS_165","NS","Manner",6,"prd_balcol","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_165","NS","Manner",7,"tgm_sacdun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",8,"tre_cadgro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_165","NS","Manner",8,"tre_cadgro","llevó","llevar_V","llevar","Other","BRING","V","V_fin"
"NS_165","NS","Manner",9,"tgt_cherou","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",10,"trm_voidun","tira de","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"NS_165","NS","Manner",11,"pgt_panrou","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",11,"pgt_panrou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_165","NS","Manner",12,"tgd_malcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_165","NS","Manner",12,"tgd_malcol","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"NS_165","NS","Manner",13,"trm_voitoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_165","NS","Manner",13,"trm_voitoi","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"NS_165","NS","Manner",14,"prd_balnei","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_165","NS","Manner",14,"prd_balnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_165","NS","Manner",15,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_165","NS","Manner",15,"tgm_sactoi","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_165","NS","Manner",16,"trt_pourue","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",17,"pgm_paqdun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_165","NS","Manner",18,"prt_rourue","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"NS_165","NS","Manner",19,"trd_brocol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_165","NS","Manner",19,"trd_brocol","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"NS_165","NS","Manner",20,"pre_pnegro","entra a","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_165","NS","Manner",20,"pre_pnegro","a una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"NS_165","NS","Manner",20,"pre_pnegro","rodando","rodando_Ger","rodar","Manner","ROLL","Adjunct","V_ger"
"NS_165","NS","Manner",21,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_165","NS","Manner",21,"pgd_valcol","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"NS_165","NS","Manner",22,"tre_cadmai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_165","NS","Manner",22,"tre_cadmai","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"NS_165","NS","Manner",23,"pgd_valnei","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"NS_165","NS","Manner",24,"pre_pnemai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_165","NS","Manner",24,"pre_pnemai","rodando","rodando_Ger","rodar","Manner","ROLL","Adjunct","V_ger"
"NS_165","NS","Manner",25,"trt_pourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_165","NS","Manner",25,"trt_pourou","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"NS_165","NS","Manner",26,"pgm_paqtoi","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_165","NS","Manner",26,"pgm_paqtoi","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_165","NS","Manner",27,"tgt_cherue","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",28,"pge_tabgro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_165","NS","Manner",28,"pge_tabgro","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"NS_165","NS","Manner",29,"prm_boudun","sube","subir_V","subir","Path","UP","V","V_fin"
"NS_165","NS","Manner",29,"prm_boudun","rodando","rodando_Ger","rodar","Manner","ROLL","Adjunct","V_ger"
"NS_165","NS","Manner",30,"trd_bronei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"NS_165","NS","Manner",30,"trd_bronei","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"NS_165","NS","Manner",31,"pgt_panrue","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_165","NS","Manner",32,"pre_pnemai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"NS_165","NS","Manner",32,"pre_pnemai","rodando","rodando_Ger","rodar","Manner","ROLL","Adjunct","V_ger"
"NS_166","NS","Path",1,"prd_balnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",1,"prd_balnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_166","NS","Path",2,"trt_pourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_166","NS","Path",3,"tge_chagro","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",3,"tge_chagro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"NS_166","NS","Path",4,"trm_voidun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",4,"trm_voidun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_166","NS","Path",5,"prt_rourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"NS_166","NS","Path",5,"prt_rourou","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"NS_166","NS","Path",6,"pgd_valcol","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",6,"pgd_valcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_166","NS","Path",7,"tgm_sacdun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",7,"tgm_sacdun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_166","NS","Path",8,"tre_cadgro","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",8,"tre_cadgro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"NS_166","NS","Path",9,"pgd_valnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",9,"pgd_valnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_166","NS","Path",10,"prm_boutoi","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",11,"tgd_malcol","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",11,"tgd_malcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"NS_166","NS","Path",12,"pgm_paqdun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"NS_166","NS","Path",12,"pgm_paqdun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"NS_166","NS","Path",13,"pre_pnegro","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
